Fri, 28 Aug 1998 17:04:39 -0300 (ADT)
File: abs_xsx_H2OH2O_CFT98.txt

These data are (apparently) computed from the fourier smoothed 
data. These data were used to create the actual figures printed
in TGC98. I have never used these data.

    Wavenumber   log(absorption cross-section/10^{-20} cm^2) 
     (cm^{-1}) 
     17341.4   -3.95764
     17344.4   -3.95086
     17347.4   -3.94831
     17350.4   -3.95004
     17353.4   -3.95601
     17356.4   -3.96612
     17359.4   -3.98019
     17362.4   -3.99797
     17365.4   -4.01915
     17368.4   -4.04336
     17371.4   -4.07016
     17374.4   -4.09908
     17377.4   -4.12961
     17380.5   -4.16121
     17383.5   -4.19332
     17386.5   -4.22536
     17389.5   -4.25677
     17392.5   -4.28700
     17395.5   -4.31551
     17398.5   -4.34180
     17401.5   -4.36543
     17404.5   -4.38599
     17407.5   -4.40313
     17410.5   -4.41658
     17413.5   -4.42615
     17416.5   -4.43169
     17419.5   -4.43318
     17422.6   -4.43064
     17425.6   -4.42420
     17428.6   -4.41405
     17431.6   -4.40047
     17434.6   -4.38380
     17437.6   -4.36446
     17440.6   -4.34292
     17443.6   -4.31969
     17446.6   -4.29535
     17449.6   -4.27047
     17452.6   -4.24568
     17455.6   -4.22158
     17458.6   -4.19879
     17461.7   -4.17791
     17464.7   -4.15950
     17467.7   -4.14410
     17470.7   -4.13219
     17473.7   -4.12419
     17476.7   -4.12046
     17479.7   -4.12128
     17482.7   -4.12685
     17485.7   -4.13730
     17488.7   -4.15265
     17491.7   -4.17285
     17494.7   -4.19775
     17497.7   -4.22713
     17500.8   -4.26067
     17503.8   -4.29797
     17506.8   -4.33859
     17509.8   -4.38200
     17512.8   -4.42761
     17515.8   -4.47482
     17518.8   -4.52297
     17521.8   -4.57138
     17524.8   -4.61939
     17527.8   -4.66630
     17530.8   -4.71146
     17533.8   -4.75423
     17536.8   -4.79402
     17539.8   -4.83027
     17542.9   -4.86249
     17545.9   -4.89026
     17548.9   -4.91323
     17551.9   -4.93113
     17554.9   -4.94378
     17557.9   -4.95106
     17560.9   -4.95298
     17563.9   -4.94961
     17566.9   -4.94110
     17569.9   -4.92771
     17572.9   -4.90976
     17575.9   -4.88762
     17578.9   -4.86177
     17582.0   -4.83270
     17585.0   -4.80097
     17588.0   -4.76716
     17591.0   -4.73188
     17594.0   -4.69575
     17597.0   -4.65939
     17600.0   -4.62340
     17603.0   -4.58837
     17606.0   -4.55486
     17609.0   -4.52337
     17612.0   -4.49437
     17615.0   -4.46825
     17618.0   -4.44534
     17621.1   -4.42592
     17624.1   -4.41016
     17627.1   -4.39819
     17630.1   -4.39004
     17633.1   -4.38567
     17636.1   -4.38496
     17639.1   -4.38772
     17642.1   -4.39370
     17645.1   -4.40259
     17648.1   -4.41402
     17651.1   -4.42758
     17654.1   -4.44282
     17657.1   -4.45926
     17660.2   -4.47642
     17663.2   -4.49379
     17666.2   -4.51088
     17669.2   -4.52720
     17672.2   -4.54231
     17675.2   -4.55575
     17678.2   -4.56716
     17681.2   -4.57618
     17684.2   -4.58253
     17687.2   -4.58596
     17690.2   -4.58632
     17693.2   -4.58349
     17696.2   -4.57744
     17699.2   -4.56819
     17702.3   -4.55583
     17705.3   -4.54051
     17708.3   -4.52244
     17711.3   -4.50189
     17714.3   -4.47917
     17717.3   -4.45462
     17720.3   -4.42864
     17723.3   -4.40164
     17726.3   -4.37404
     17729.3   -4.34628
     17732.3   -4.31880
     17735.3   -4.29202
     17738.3   -4.26636
     17741.4   -4.24219
     17744.4   -4.21988
     17747.4   -4.19974
     17750.4   -4.18203
     17753.4   -4.16698
     17756.4   -4.15475
     17759.4   -4.14546
     17762.4   -4.13917
     17765.4   -4.13585
     17768.4   -4.13547
     17771.4   -4.13789
     17774.4   -4.14295
     17777.4   -4.15043
     17780.5   -4.16007
     17783.5   -4.17156
     17786.5   -4.18457
     17789.5   -4.19873
     17792.5   -4.21365
     17795.5   -4.22895
     17798.5   -4.24421
     17801.5   -4.25903
     17804.5   -4.27302
     17807.5   -4.28580
     17810.5   -4.29700
     17813.5   -4.30630
     17816.5   -4.31339
     17819.5   -4.31801
     17822.6   -4.31992
     17825.6   -4.31893
     17828.6   -4.31492
     17831.6   -4.30776
     17834.6   -4.29742
     17837.6   -4.28388
     17840.6   -4.26716
     17843.6   -4.24734
     17846.6   -4.22452
     17849.6   -4.19884
     17852.6   -4.17045
     17855.6   -4.13957
     17858.6   -4.10638
     17861.7   -4.07112
     17864.7   -4.03402
     17867.7   -3.99530
     17870.7   -3.95522
     17873.7   -3.91401
     17876.7   -3.87187
     17879.7   -3.82903
     17882.7   -3.78568
     17885.7   -3.74199
     17888.7   -3.69812
     17891.7   -3.65420
     17894.7   -3.61035
     17897.7   -3.56665
     17900.8   -3.52317
     17903.8   -3.47996
     17906.8   -3.43704
     17909.8   -3.39442
     17912.8   -3.35210
     17915.8   -3.31007
     17918.8   -3.26830
     17921.8   -3.22676
     17924.8   -3.18543
     17927.8   -3.14429
     17930.8   -3.10330
     17933.8   -3.06248
     17936.8   -3.02181
     17939.8   -2.98131
     17942.9   -2.94102
     17945.9   -2.90100
     17948.9   -2.86132
     17951.9   -2.82206
     17954.9   -2.78336
     17957.9   -2.74534
     17960.9   -2.70817
     17963.9   -2.67201
     17966.9   -2.63705
     17969.9   -2.60349
     17972.9   -2.57156
     17975.9   -2.54146
     17978.9   -2.51342
     17982.0   -2.48766
     17985.0   -2.46439
     17988.0   -2.44382
     17991.0   -2.42614
     17994.0   -2.41152
     17997.0   -2.40012
     18000.0   -2.39207
     18003.0   -2.38746
     18006.0   -2.38636
     18009.0   -2.38882
     18012.0   -2.39483
     18015.0   -2.40436
     18018.0   -2.41734
     18021.1   -2.43367
     18024.1   -2.45320
     18027.1   -2.47577
     18030.1   -2.50117
     18033.1   -2.52918
     18036.1   -2.55951
     18039.1   -2.59191
     18042.1   -2.62607
     18045.1   -2.66167
     18048.1   -2.69840
     18051.1   -2.73593
     18054.1   -2.77394
     18057.1   -2.81209
     18060.2   -2.85010
     18063.2   -2.88765
     18066.2   -2.92447
     18069.2   -2.96031
     18072.2   -2.99494
     18075.2   -3.02817
     18078.2   -3.05983
     18081.2   -3.08978
     18084.2   -3.11795
     18087.2   -3.14426
     18090.2   -3.16871
     18093.2   -3.19130
     18096.2   -3.21209
     18099.2   -3.23118
     18102.3   -3.24867
     18105.3   -3.26472
     18108.3   -3.27950
     18111.3   -3.29322
     18114.3   -3.30610
     18117.3   -3.31835
     18120.3   -3.33024
     18123.3   -3.34200
     18126.3   -3.35390
     18129.3   -3.36617
     18132.3   -3.37906
     18135.3   -3.39280
     18138.3   -3.40760
     18141.4   -3.42365
     18144.4   -3.44112
     18147.4   -3.46015
     18150.4   -3.48087
     18153.4   -3.50334
     18156.4   -3.52763
     18159.4   -3.55376
     18162.4   -3.58170
     18165.4   -3.61140
     18168.4   -3.64280
     18171.4   -3.67576
     18174.4   -3.71015
     18177.4   -3.74580
     18180.5   -3.78250
     18183.5   -3.82003
     18186.5   -3.85816
     18189.5   -3.89663
     18192.5   -3.93517
     18195.5   -3.97351
     18198.5   -4.01135
     18201.5   -4.04843
     18204.5   -4.08447
     18207.5   -4.11919
     18210.5   -4.15234
     18213.5   -4.18368
     18216.5   -4.21298
     18219.5   -4.24004
     18222.6   -4.26469
     18225.6   -4.28676
     18228.6   -4.30615
     18231.6   -4.32275
     18234.6   -4.33650
     18237.6   -4.34738
     18240.6   -4.35538
     18243.6   -4.36054
     18246.6   -4.36292
     18249.6   -4.36261
     18252.6   -4.35974
     18255.6   -4.35444
     18258.6   -4.34689
     18261.7   -4.33727
     18264.7   -4.32580
     18267.7   -4.31270
     18270.7   -4.29819
     18273.7   -4.28252
     18276.7   -4.26593
     18279.7   -4.24866
     18282.7   -4.23095
     18285.7   -4.21304
     18288.7   -4.19513
     18291.7   -4.17745
     18294.7   -4.16018
     18297.7   -4.14348
     18300.8   -4.12751
     18303.8   -4.11238
     18306.8   -4.09819
     18309.8   -4.08500
     18312.8   -4.07284
     18315.8   -4.06173
     18318.8   -4.05164
     18321.8   -4.04251
     18324.8   -4.03426
     18327.8   -4.02676
     18330.8   -4.01990
     18333.8   -4.01349
     18336.8   -4.00735
     18339.8   -4.00129
     18342.9   -3.99506
     18345.9   -3.98845
     18348.9   -3.98120
     18351.9   -3.97306
     18354.9   -3.96379
     18357.9   -3.95313
     18360.9   -3.94084
     18363.9   -3.92669
     18366.9   -3.91046
     18369.9   -3.89194
     18372.9   -3.87097
     18375.9   -3.84739
     18378.9   -3.82108
     18382.0   -3.79193
     18385.0   -3.75989
     18388.0   -3.72494
     18391.0   -3.68707
     18394.0   -3.64634
     18397.0   -3.60283
     18400.0   -3.55666
     18403.0   -3.50798
     18406.0   -3.45698
     18409.0   -3.40388
     18412.0   -3.34894
     18415.0   -3.29243
     18418.0   -3.23466
     18421.1   -3.17596
     18424.1   -3.11665
     18427.1   -3.05710
     18430.1   -2.99767
     18433.1   -2.93872
     18436.1   -2.88061
     18439.1   -2.82370
     18442.1   -2.76834
     18445.1   -2.71485
     18448.1   -2.66356
     18451.1   -2.61474
     18454.1   -2.56866
     18457.1   -2.52555
     18460.2   -2.48562
     18463.2   -2.44901
     18466.2   -2.41586
     18469.2   -2.38626
     18472.2   -2.36026
     18475.2   -2.33785
     18478.2   -2.31902
     18481.2   -2.30369
     18484.2   -2.29177
     18487.2   -2.28311
     18490.2   -2.27756
     18493.2   -2.27490
     18496.2   -2.27492
     18499.2   -2.27738
     18502.3   -2.28202
     18505.3   -2.28857
     18508.3   -2.29674
     18511.3   -2.30626
     18514.3   -2.31685
     18517.3   -2.32822
     18520.3   -2.34010
     18523.3   -2.35225
     18526.3   -2.36442
     18529.3   -2.37638
     18532.3   -2.38795
     18535.3   -2.39895
     18538.3   -2.40924
     18541.4   -2.41868
     18544.4   -2.42720
     18547.4   -2.43472
     18550.4   -2.44122
     18553.4   -2.44669
     18556.4   -2.45114
     18559.4   -2.45461
     18562.4   -2.45717
     18565.4   -2.45890
     18568.4   -2.45991
     18571.4   -2.46029
     18574.4   -2.46017
     18577.4   -2.45968
     18580.5   -2.45894
     18583.5   -2.45809
     18586.5   -2.45724
     18589.5   -2.45652
     18592.5   -2.45603
     18595.5   -2.45586
     18598.5   -2.45609
     18601.5   -2.45678
     18604.5   -2.45798
     18607.5   -2.45970
     18610.5   -2.46195
     18613.5   -2.46471
     18616.5   -2.46796
     18619.5   -2.47162
     18622.6   -2.47564
     18625.6   -2.47992
     18628.6   -2.48436
     18631.6   -2.48886
     18634.6   -2.49330
     18637.6   -2.49755
     18640.6   -2.50149
     18643.6   -2.50500
     18646.6   -2.50796
     18649.6   -2.51025
     18652.6   -2.51177
     18655.6   -2.51244
     18658.6   -2.51218
     18661.7   -2.51093
     18664.7   -2.50865
     18667.7   -2.50534
     18670.7   -2.50098
     18673.7   -2.49561
     18676.7   -2.48927
     18679.7   -2.48202
     18682.7   -2.47394
     18685.7   -2.46515
     18688.7   -2.45576
     18691.7   -2.44589
     18694.7   -2.43570
     18697.7   -2.42532
     18700.8   -2.41491
     18703.8   -2.40464
     18706.8   -2.39464
     18709.8   -2.38508
     18712.8   -2.37609
     18715.8   -2.36780
     18718.8   -2.36032
     18721.8   -2.35376
     18724.8   -2.34819
     18727.8   -2.34367
     18730.8   -2.34024
     18733.8   -2.33792
     18736.8   -2.33670
     18739.8   -2.33654
     18742.9   -2.33740
     18745.9   -2.33920
     18748.9   -2.34186
     18751.9   -2.34526
     18754.9   -2.34930
     18757.9   -2.35383
     18760.9   -2.35872
     18763.9   -2.36383
     18766.9   -2.36902
     18769.9   -2.37416
     18772.9   -2.37911
     18775.9   -2.38377
     18778.9   -2.38803
     18782.0   -2.39182
     18785.0   -2.39508
     18788.0   -2.39777
     18791.0   -2.39989
     18794.0   -2.40147
     18797.0   -2.40257
     18800.0   -2.40326
     18803.0   -2.40366
     18806.0   -2.40393
     18809.0   -2.40424
     18812.0   -2.40478
     18815.0   -2.40579
     18818.0   -2.40751
     18821.1   -2.41021
     18824.1   -2.41417
     18827.1   -2.41967
     18830.1   -2.42700
     18833.1   -2.43645
     18836.1   -2.44831
     18839.1   -2.46284
     18842.1   -2.48030
     18845.1   -2.50093
     18848.1   -2.52493
     18851.1   -2.55247
     18854.1   -2.58370
     18857.1   -2.61873
     18860.2   -2.65760
     18863.2   -2.70036
     18866.2   -2.74696
     18869.2   -2.79735
     18872.2   -2.85140
     18875.2   -2.90897
     18878.2   -2.96984
     18881.2   -3.03378
     18884.2   -3.10052
     18887.2   -3.16974
     18890.2   -3.24109
     18893.2   -3.31422
     18896.2   -3.38873
     18899.2   -3.46423
     18902.3   -3.54032
     18905.3   -3.61657
     18908.3   -3.69259
     18911.3   -3.76797
     18914.3   -3.84234
     18917.3   -3.91533
     18920.3   -3.98660
     18923.3   -4.05585
     18926.3   -4.12281
     18929.3   -4.18724
     18932.3   -4.24894
     18935.3   -4.30776
     18938.3   -4.36359
     18941.4   -4.41636
     18944.4   -4.46606
     18947.4   -4.51269
     18950.4   -4.55632
     18953.4   -4.59706
     18956.4   -4.63502
     18959.4   -4.67037
     18962.4   -4.70331
     18965.4   -4.73404
     18968.4   -4.76280
     18971.4   -4.78984
     18974.4   -4.81538
     18977.4   -4.83970
     18980.5   -4.86303
     18983.5   -4.88561
     18986.5   -4.90767
     18989.5   -4.92940
     18992.5   -4.95100
     18995.5   -4.97261
     18998.5   -4.99437
     19001.5   -5.01637
     19004.5   -5.03868
     19007.5   -5.06133
     19010.5   -5.08432
     19013.5   -5.10763
     19016.5   -5.13118
     19019.5   -5.15488
     19022.6   -5.17863
     19025.6   -5.20228
     19028.6   -5.22567
     19031.6   -5.24864
     19034.6   -5.27100
     19037.6   -5.29258
     19040.6   -5.31318
     19043.6   -5.33263
     19046.6   -5.35076
     19049.6   -5.36743
     19052.6   -5.38249
     19055.6   -5.39586
     19058.6   -5.40744
     19061.7   -5.41720
     19064.7   -5.42513
     19067.7   -5.43124
     19070.7   -5.43560
     19073.7   -5.43831
     19076.7   -5.43951
     19079.7   -5.43937
     19082.7   -5.43811
     19085.7   -5.43596
     19088.7   -5.43320
     19091.7   -5.43011
     19094.7   -5.42703
     19097.7   -5.42427
     19100.8   -5.42217
     19103.8   -5.42110
     19106.8   -5.42138
     19109.8   -5.42335
     19112.8   -5.42733
     19115.8   -5.43362
     19118.8   -5.44250
     19121.8   -5.45421
     19124.8   -5.46896
     19127.8   -5.48690
     19130.8   -5.50000
     19133.8   -5.50000
     19136.8   -5.50000
     19139.8   -5.50000
     19142.9   -5.50000
     19145.9   -5.50000
     19148.9   -5.50000
     19151.9   -5.50000
     19154.9   -5.50000
     19157.9   -5.50000
     19160.9   -5.50000
     19163.9   -5.50000
     19166.9   -5.50000
     19169.9   -5.50000
     19172.9   -5.50000
     19175.9   -5.50000
     19178.9   -5.50000
     19182.0   -5.50000
     19185.0   -5.50000
     19188.0   -5.50000
     19191.0   -5.50000
     19194.0   -5.50000
     19197.0   -5.50000
     19200.0   -5.50000
     19203.0   -5.50000
     19206.0   -5.50000
     19209.0   -5.50000
     19212.0   -5.50000
     19215.0   -5.50000
     19218.0   -5.50000
     19221.1   -5.50000
     19224.1   -5.50000
     19227.1   -5.50000
     19230.1   -5.50000
     19233.1   -5.50000
     19236.1   -5.50000
     19239.1   -5.50000
     19242.1   -5.50000
     19245.1   -5.50000
     19248.1   -5.50000
     19251.1   -5.50000
     19254.1   -5.50000
     19257.1   -5.50000
     19260.2   -5.50000
     19263.2   -5.50000
     19266.2   -5.50000
     19269.2   -5.50000
     19272.2   -5.50000
     19275.2   -5.50000
     19278.2   -5.50000
     19281.2   -5.45824
     19284.2   -5.40542
     19287.2   -5.35586
     19290.2   -5.30985
     19293.2   -5.26765
     19296.2   -5.22944
     19299.2   -5.19537
     19302.3   -5.16554
     19305.3   -5.13997
     19308.3   -5.11864
     19311.3   -5.10150
     19314.3   -5.08842
     19317.3   -5.07925
     19320.3   -5.07377
     19323.3   -5.07176
     19326.3   -5.07292
     19329.3   -5.07696
     19332.3   -5.08354
     19335.3   -5.09232
     19338.3   -5.10294
     19341.4   -5.11500
     19344.4   -5.12815
     19347.4   -5.14201
     19350.4   -5.15620
     19353.4   -5.17037
     19356.4   -5.18417
     19359.4   -5.19729
     19362.4   -5.20942
     19365.4   -5.22029
     19368.4   -5.22965
     19371.4   -5.23730
     19374.4   -5.24305
     19377.4   -5.24676
     19380.5   -5.24833
     19383.5   -5.24768
     19386.5   -5.24479
     19389.5   -5.23964
     19392.5   -5.23227
     19395.5   -5.22274
     19398.5   -5.21116
     19401.5   -5.19764
     19404.5   -5.18233
     19407.5   -5.16540
     19410.5   -5.14703
     19413.5   -5.12744
     19416.5   -5.10683
     19419.5   -5.08542
     19422.6   -5.06345
     19425.6   -5.04114
     19428.6   -5.01870
     19431.6   -4.99637
     19434.6   -4.97435
     19437.6   -4.95284
     19440.6   -4.93202
     19443.6   -4.91205
     19446.6   -4.89309
     19449.6   -4.87525
     19452.6   -4.85866
     19455.6   -4.84338
     19458.6   -4.82949
     19461.7   -4.81701
     19464.7   -4.80598
     19467.7   -4.79637
     19470.7   -4.78816
     19473.7   -4.78132
     19476.7   -4.77577
     19479.7   -4.77143
     19482.7   -4.76823
     19485.7   -4.76605
     19488.7   -4.76478
     19491.7   -4.76430
     19494.7   -4.76450
     19497.7   -4.76524
     19500.8   -4.76642
     19503.8   -4.76790
     19506.8   -4.76958
     19509.8   -4.77135
     19512.8   -4.77313
     19515.8   -4.77481
     19518.8   -4.77634
     19521.8   -4.77766
     19524.8   -4.77871
     19527.8   -4.77948
     19530.8   -4.77995
     19533.8   -4.78011
     19536.8   -4.77997
     19539.8   -4.77957
     19542.9   -4.77893
     19545.9   -4.77811
     19548.9   -4.77714
     19551.9   -4.77609
     19554.9   -4.77502
     19557.9   -4.77399
     19560.9   -4.77307
     19563.9   -4.77230
     19566.9   -4.77175
     19569.9   -4.77145
     19572.9   -4.77144
     19575.9   -4.77174
     19578.9   -4.77237
     19582.0   -4.77331
     19585.0   -4.77455
     19588.0   -4.77604
     19591.0   -4.77773
     19594.0   -4.77955
     19597.0   -4.78142
     19600.0   -4.78322
     19603.0   -4.78484
     19606.0   -4.78615
     19609.0   -4.78701
     19612.0   -4.78726
     19615.0   -4.78676
     19618.0   -4.78533
     19621.1   -4.78283
     19624.1   -4.77910
     19627.1   -4.77398
     19630.1   -4.76733
     19633.1   -4.75904
     19636.1   -4.74899
     19639.1   -4.73709
     19642.1   -4.72327
     19645.1   -4.70750
     19648.1   -4.68975
     19651.1   -4.67005
     19654.1   -4.64843
     19657.1   -4.62499
     19660.2   -4.59982
     19663.2   -4.57307
     19666.2   -4.54492
     19669.2   -4.51557
     19672.2   -4.48526
     19675.2   -4.45425
     19678.2   -4.42282
     19681.2   -4.39128
     19684.2   -4.35994
     19687.2   -4.32915
     19690.2   -4.29924
     19693.2   -4.27055
     19696.2   -4.24343
     19699.2   -4.21821
     19702.3   -4.19521
     19705.3   -4.17473
     19708.3   -4.15704
     19711.3   -4.14241
     19714.3   -4.13103
     19717.3   -4.12310
     19720.3   -4.11875
     19723.3   -4.11808
     19726.3   -4.12112
     19729.3   -4.12788
     19732.3   -4.13831
     19735.3   -4.15229
     19738.3   -4.16967
     19741.4   -4.19025
     19744.4   -4.21377
     19747.4   -4.23993
     19750.4   -4.26839
     19753.4   -4.29876
     19756.4   -4.33064
     19759.4   -4.36357
     19762.4   -4.39708
     19765.4   -4.43068
     19768.4   -4.46389
     19771.4   -4.49619
     19774.4   -4.52708
     19777.4   -4.55608
     19780.5   -4.58270
     19783.5   -4.60649
     19786.5   -4.62704
     19789.5   -4.64394
     19792.5   -4.65686
     19795.5   -4.66548
     19798.5   -4.66955
     19801.5   -4.66888
     19804.5   -4.66332
     19807.5   -4.65278
     19810.5   -4.63724
     19813.5   -4.61673
     19816.5   -4.59135
     19819.5   -4.56125
     19822.6   -4.52664
     19825.6   -4.48778
     19828.6   -4.44498
     19831.6   -4.39861
     19834.6   -4.34906
     19837.6   -4.29675
     19840.6   -4.24215
     19843.6   -4.18575
     19846.6   -4.12803
     19849.6   -4.06951
     19852.6   -4.01068
     19855.6   -3.95206
     19858.6   -3.89411
     19861.7   -3.83733
     19864.7   -3.78214
     19867.7   -3.72897
     19870.7   -3.67818
     19873.7   -3.63012
     19876.7   -3.58508
     19879.7   -3.54330
     19882.7   -3.50498
     19885.7   -3.47026
     19888.7   -3.43924
     19891.7   -3.41196
     19894.7   -3.38841
     19897.7   -3.36853
     19900.8   -3.35222
     19903.8   -3.33934
     19906.8   -3.32968
     19909.8   -3.32305
     19912.8   -3.31917
     19915.8   -3.31779
     19918.8   -3.31859
     19921.8   -3.32128
     19924.8   -3.32554
     19927.8   -3.33104
     19930.8   -3.33748
     19933.8   -3.34455
     19936.8   -3.35195
     19939.8   -3.35943
     19942.9   -3.36672
     19945.9   -3.37362
     19948.9   -3.37994
     19951.9   -3.38551
     19954.9   -3.39022
     19957.9   -3.39400
     19960.9   -3.39679
     19963.9   -3.39860
     19966.9   -3.39944
     19969.9   -3.39939
     19972.9   -3.39855
     19975.9   -3.39704
     19978.9   -3.39502
     19982.0   -3.39267
     19985.0   -3.39018
     19988.0   -3.38777
     19991.0   -3.38566
     19994.0   -3.38407
     19997.0   -3.38323
     20000.0   -3.38336
