#Greenblatt, et al. O2-O2 absorption (ref: JGR, 95, 18577, 1990)
#4085 points (note: 335.2-663.4 nm & 1005.0-1136.8 nm & 1200-1350 nm)
# NOTE - "Made up" 1.26m band with 182.5cm-1 FWHM and 1.6 x 1.06m band (Bob Portmann, 2/26/97)
# CSZ 97/03/24 NB: added entry for 1137 nm = 0. 
# This makes it safe to interpolate between 1137 and 1200 nm, where
# there is no real data. This addition makes 4086 total points. 
#Column 1: wavelength in nm #column 2: "O4" absorption in cm^5 mol^-2
433.8	9.256e-48
434.0	9.315e-48
434.1	9.374e-48
434.2	9.433e-48
434.4	9.610e-48
434.5	9.610e-48
434.7	9.433e-48
434.8	9.315e-48
435.0	9.492e-48
435.1	9.492e-48
435.3	9.551e-48
435.4	9.610e-48
435.6	9.610e-48
435.7	9.728e-48
435.8	9.905e-48
436.0	1.002e-47
436.1	9.846e-48
436.3	1.002e-47
436.4	1.038e-47
436.6	1.049e-47
436.7	1.067e-47
436.8	1.067e-47
437.0	1.085e-47
437.1	1.102e-47
437.3	1.114e-47
437.4	1.150e-47
437.5	1.144e-47
437.7	1.156e-47
437.8	1.173e-47
438.0	1.209e-47
438.1	1.226e-47
438.3	1.209e-47
438.4	1.220e-47
438.5	1.273e-47
438.7	1.279e-47
438.8	1.309e-47
439.0	1.297e-47
439.1	1.374e-47
439.2	1.380e-47
439.4	1.397e-47
439.5	1.415e-47
439.7	1.456e-47
439.8	1.492e-47
440.0	1.533e-47
440.1	1.562e-47
440.2	1.604e-47
440.4	1.621e-47
440.5	1.686e-47
440.7	1.751e-47
440.8	1.769e-47
441.0	1.834e-47
441.1	1.863e-47
441.2	1.957e-47
441.4	1.969e-47
441.5	2.052e-47
441.7	2.105e-47
441.8	2.181e-47
441.9	2.211e-47
442.1	2.311e-47
442.2	2.388e-47
442.4	2.482e-47
442.5	2.559e-47
442.7	2.641e-47
442.8	2.712e-47
442.9	2.765e-47
443.1	2.848e-47
443.2	2.912e-47
443.4	3.001e-47
443.5	3.107e-47
443.7	3.237e-47
443.8	3.343e-47
443.9	3.419e-47
444.1	3.543e-47
444.2	3.649e-47
444.4	3.744e-47
444.5	3.844e-47
444.6	4.003e-47
444.8	4.162e-47
444.9	4.310e-47
445.1	4.451e-47
445.2	4.657e-47
445.4	4.840e-47
445.5	5.005e-47
445.6	5.182e-47
445.8	5.371e-47
445.9	5.577e-47
446.1	5.660e-47
446.2	5.813e-47
446.4	5.937e-47
446.5	6.072e-47
446.6	6.084e-47
446.8	6.072e-47
446.9	6.049e-47
447.1	6.013e-47
447.2	5.913e-47
447.3	5.766e-47
447.5	5.613e-47
447.6	5.501e-47
447.8	5.330e-47
447.9	5.170e-47
448.1	4.952e-47
448.2	4.770e-47
448.3	4.557e-47
448.5	4.351e-47
448.6	4.127e-47
448.8	3.926e-47
448.9	3.744e-47
449.1	3.573e-47
449.2	3.384e-47
449.3	3.207e-47
449.5	3.048e-47
449.6	2.907e-47
449.8	2.765e-47
449.9	2.629e-47
450.0	2.488e-47
450.2	2.341e-47
450.3	2.223e-47
450.5	2.111e-47
450.6	2.004e-47
450.8	1.887e-47
450.9	1.792e-47
451.0	1.716e-47
451.2	1.627e-47
451.3	1.551e-47
451.5	1.474e-47
451.6	1.444e-47
451.7	1.380e-47
451.9	1.315e-47
452.0	1.273e-47
452.2	1.220e-47
452.3	1.203e-47
452.5	1.156e-47
452.6	1.144e-47
452.7	1.097e-47
452.9	1.079e-47
453.0	1.044e-47
453.2	1.032e-47
453.3	9.846e-48
453.5	9.905e-48
453.6	9.905e-48
453.7	9.846e-48
453.9	9.669e-48
454.0	9.787e-48
454.2	9.669e-48
454.3	9.551e-48
454.4	9.433e-48
454.6	9.374e-48
454.7	9.079e-48
454.9	9.138e-48
455.1	9.138e-48
455.2	9.433e-48
455.4	9.138e-48
455.5	9.433e-48
455.7	9.433e-48
455.8	9.728e-48
456.0	1.002e-47
456.1	9.787e-48
456.3	9.669e-48
456.4	9.551e-48
456.5	9.374e-48
456.7	9.197e-48
456.8	9.551e-48
457.0	9.197e-48
457.1	9.197e-48
457.3	8.843e-48
457.4	8.725e-48
457.6	9.197e-48
457.7	9.256e-48
457.9	9.905e-48
458.0	8.843e-48
458.2	9.374e-48
458.3	9.079e-48
458.4	1.008e-47
458.6	9.905e-48
458.7	9.964e-48
458.9	9.787e-48
459.0	1.014e-47
459.2	1.002e-47
459.3	1.055e-47
459.5	1.026e-47
459.6	1.073e-47
459.8	1.032e-47
459.9	1.108e-47
460.1	1.097e-47
460.2	1.097e-47
460.3	1.061e-47
460.5	1.091e-47
460.6	1.120e-47
460.8	1.144e-47
460.9	1.156e-47
461.1	1.226e-47
461.2	1.262e-47
461.4	1.285e-47
461.5	1.279e-47
461.7	1.303e-47
461.8	1.391e-47
462.0	1.403e-47
462.1	1.456e-47
462.2	1.480e-47
462.4	1.568e-47
462.5	1.592e-47
462.7	1.627e-47
462.8	1.686e-47
463.0	1.698e-47
463.1	1.757e-47
463.3	1.792e-47
463.4	1.904e-47
463.6	1.916e-47
463.7	1.969e-47
463.9	1.999e-47
464.0	2.063e-47
464.1	2.134e-47
464.3	2.187e-47
464.4	2.258e-47
464.6	2.323e-47
464.7	2.411e-47
464.9	2.494e-47
465.0	2.553e-47
465.2	2.635e-47
465.3	2.712e-47
465.5	2.824e-47
465.6	2.883e-47
465.8	2.995e-47
465.9	3.072e-47
466.0	3.213e-47
466.2	3.325e-47
466.3	3.478e-47
466.5	3.579e-47
466.6	3.714e-47
466.8	3.862e-47
466.9	4.056e-47
467.1	4.215e-47
467.2	4.363e-47
467.4	4.540e-47
467.5	4.705e-47
467.7	4.935e-47
467.8	5.141e-47
468.0	5.400e-47
468.1	5.624e-47
468.3	5.890e-47
468.4	6.120e-47
468.6	6.438e-47
468.7	6.709e-47
468.9	7.039e-47
469.0	7.369e-47
469.2	7.735e-47
469.3	8.065e-47
469.4	8.437e-47
469.6	8.826e-47
469.7	9.262e-47
469.9	9.710e-47
470.0	1.017e-46
470.2	1.067e-46
470.3	1.109e-46
470.5	1.163e-46
470.6	1.218e-46
470.8	1.278e-46
470.9	1.336e-46
471.0	1.394e-46
471.2	1.462e-46
471.3	1.522e-46
471.5	1.592e-46
471.6	1.658e-46
471.8	1.734e-46
471.9	1.802e-46
472.1	1.876e-46
472.2	1.948e-46
472.3	2.025e-46
472.5	2.096e-46
472.6	2.175e-46
472.8	2.245e-46
472.9	2.330e-46
473.1	2.406e-46
473.2	2.494e-46
473.4	2.572e-46
473.5	2.659e-46
473.6	2.745e-46
473.8	2.839e-46
473.9	2.932e-46
474.1	3.043e-46
474.2	3.152e-46
474.4	3.284e-46
474.5	3.406e-46
474.7	3.552e-46
474.8	3.698e-46
474.9	3.872e-46
475.1	4.046e-46
475.2	4.238e-46
475.4	4.431e-46
475.5	4.643e-46
475.7	4.851e-46
475.8	5.078e-46
476.0	5.287e-46
476.1	5.508e-46
476.2	5.693e-46
476.4	5.882e-46
476.5	6.023e-46
476.7	6.156e-46
476.8	6.229e-46
477.0	6.293e-46
477.1	6.300e-46
477.3	6.296e-46
477.4	6.243e-46
477.5	6.184e-46
477.7	6.086e-46
477.8	5.983e-46
478.0	5.844e-46
478.1	5.709e-46
478.3	5.540e-46
478.4	5.387e-46
478.6	5.202e-46
478.7	5.035e-46
478.8	4.830e-46
479.0	4.643e-46
