This is Bob Kurucz's extraterrestrial solar spectrum, based on
a line-by-line calculation, a theoretical model of the Sun, and
relevant datasets.  It has been averaged to 1 cm-1 resolution.
The wavenumber column value refers to an average over plus and
minus 0.5 cm-1 around that value. The columns are tab-delimited.
97/04/24: CSZ added last line of flux = 49984 cm-1 = 0 Wm-2/cm-1
Wavenumber(cm-1)	SolarSpectrum(Wm-2/cm-1)
37159	1.741E-03
37160	1.484E-03
37161	2.090E-03
37162	1.248E-03
37163	1.082E-03
37164	1.101E-03
37165	6.488E-04
37166	6.208E-04
37167	1.198E-03
37168	1.853E-03
37169	2.460E-03
37170	1.575E-03
37171	8.099E-04
37172	1.129E-03
37173	1.256E-03
37174	7.810E-04
37175	9.049E-04
37176	1.611E-03
37177	2.053E-03
37178	2.638E-03
37179	2.628E-03
37180	2.235E-03
37181	1.753E-03
37182	1.978E-03
37183	2.524E-03
37184	2.093E-03
37185	1.777E-03
37186	1.691E-03
37187	1.395E-03
37188	1.481E-03
37189	2.025E-03
37190	1.996E-03
37191	1.284E-03
37192	8.422E-04
37193	1.265E-03
37194	1.285E-03
37195	1.418E-03
37196	2.245E-03
37197	2.877E-03
37198	3.014E-03
37199	2.162E-03
37200	1.667E-03
37201	2.550E-03
37202	2.499E-03
37203	1.725E-03
37204	9.890E-04
37205	1.476E-03
37206	2.543E-03
37207	2.993E-03
37208	2.454E-03
37209	1.584E-03
37210	1.758E-03
37211	1.983E-03
37212	2.226E-03
37213	2.213E-03
37214	2.030E-03
37215	2.732E-03
37216	2.880E-03
37217	2.099E-03
37218	1.855E-03
37219	2.072E-03
37220	2.128E-03
37221	1.939E-03
37222	2.438E-03
37223	2.320E-03
37224	2.025E-03
37225	2.581E-03
37226	2.499E-03
37227	2.356E-03
37228	2.235E-03
37229	2.121E-03
37230	2.105E-03
37231	1.533E-03
37232	1.768E-03
37233	1.503E-03
37234	1.363E-03
37235	1.293E-03
37236	8.712E-04
37237	1.043E-03
37238	1.634E-03
37239	1.407E-03
37240	1.640E-03
37241	2.808E-03
37242	3.050E-03
37243	2.860E-03
37244	2.166E-03
37245	1.332E-03
37246	8.640E-04
37247	7.393E-04
37248	8.346E-04
37249	1.365E-03
37250	1.828E-03
37251	2.080E-03
37252	2.340E-03
37253	2.528E-03
37254	2.271E-03
37255	1.966E-03
37256	2.166E-03
37257	2.412E-03
37258	2.094E-03
37259	1.860E-03
37260	1.248E-03
37261	1.159E-03
37262	1.167E-03
37263	1.119E-03
37264	2.080E-03
37265	2.778E-03
37266	2.677E-03
37267	2.168E-03
37268	1.950E-03
37269	2.692E-03
37270	2.602E-03
37271	2.221E-03
37272	1.440E-03
37273	1.579E-03
37274	2.320E-03
37275	2.318E-03
37276	2.264E-03
37277	2.055E-03
37278	2.344E-03
37279	2.059E-03
37280	1.402E-03
37281	9.708E-04
37282	1.154E-03
37283	1.651E-03
37284	2.466E-03
37285	2.631E-03
37286	2.857E-03
37287	2.937E-03
37288	2.569E-03
37289	2.176E-03
37290	1.676E-03
37291	1.654E-03
37292	1.779E-03
37293	1.741E-03
37294	2.340E-03
37295	2.433E-03
37296	1.375E-03
37297	1.294E-03
37298	1.129E-03
37299	1.223E-03
37300	1.133E-03
37301	1.535E-03
37302	2.705E-03
37303	2.150E-03
37304	1.847E-03
37305	1.616E-03
37306	1.427E-03
37307	2.245E-03
37308	2.522E-03
37309	2.077E-03
37310	2.255E-03
37311	1.781E-03
37312	1.133E-03
37313	1.120E-03
37314	8.332E-04
37315	5.406E-04
37316	7.284E-04
37317	1.298E-03
37318	1.135E-03
37319	7.387E-04
37320	1.113E-03
37321	1.119E-03
37322	1.088E-03
37323	2.177E-03
37324	2.832E-03
37325	2.480E-03
37326	1.827E-03
37327	1.274E-03
37328	1.518E-03
37329	1.752E-03
37330	1.448E-03
37331	2.037E-03
37332	1.836E-03
37333	1.131E-03
37334	1.682E-03
37335	2.587E-03
37336	2.986E-03
37337	2.811E-03
37338	2.451E-03
37339	1.825E-03
37340	1.170E-03
37341	7.650E-04
37342	4.716E-04
37343	6.340E-04
37344	1.047E-03
37345	1.166E-03
37346	1.188E-03
37347	2.092E-03
37348	2.733E-03
37349	2.708E-03
37350	2.607E-03
37351	2.297E-03
37352	3.095E-03
37353	3.682E-03
37354	3.524E-03
37355	3.255E-03
37356	2.558E-03
37357	1.457E-03
37358	1.048E-03
37359	1.257E-03
37360	2.165E-03
37361	2.835E-03
37362	2.414E-03
37363	2.227E-03
37364	2.238E-03
37365	2.618E-03
37366	2.523E-03
37367	3.017E-03
37368	2.746E-03
37369	1.668E-03
37370	2.048E-03
37371	2.667E-03
37372	2.714E-03
37373	2.071E-03
37374	2.395E-03
37375	3.200E-03
37376	2.833E-03
37377	1.805E-03
37378	1.885E-03
37379	2.562E-03
37380	2.888E-03
37381	2.795E-03
37382	3.729E-03
37383	3.547E-03
37384	2.240E-03
37385	1.903E-03
37386	2.590E-03
37387	2.605E-03
37388	2.642E-03
37389	3.070E-03
37390	2.498E-03
37391	1.681E-03
37392	1.834E-03
37393	1.770E-03
37394	1.648E-03
37395	1.747E-03
37396	1.577E-03
37397	1.290E-03
37398	8.280E-04
37399	9.817E-04
37400	1.802E-03
37401	2.201E-03
37402	1.289E-03
37403	7.736E-04
37404	1.374E-03
37405	1.399E-03
37406	9.092E-04
37407	6.225E-04
37408	6.262E-04
37409	8.671E-04
37410	1.122E-03
37411	1.178E-03
37412	1.295E-03
37413	1.049E-03
37414	8.312E-04
37415	1.039E-03
37416	8.553E-04
37417	1.097E-03
37418	2.022E-03
37419	2.262E-03
37420	2.686E-03
37421	3.218E-03
37422	2.821E-03
37423	2.920E-03
37424	3.225E-03
37425	3.683E-03
37426	3.536E-03
37427	2.665E-03
37428	2.477E-03
37429	2.672E-03
37430	1.947E-03
37431	1.607E-03
37432	2.311E-03
37433	2.782E-03
37434	2.430E-03
37435	2.467E-03
37436	2.163E-03
37437	1.938E-03
37438	1.836E-03
37439	1.677E-03
37440	1.452E-03
37441	1.371E-03
37442	1.788E-03
37443	1.753E-03
37444	1.589E-03
37445	1.310E-03
37446	1.156E-03
37447	8.522E-04
37448	5.056E-04
37449	6.025E-04
37450	9.967E-04
37451	1.597E-03
37452	2.284E-03
37453	1.900E-03
37454	1.533E-03
37455	2.232E-03
37456	1.886E-03
37457	1.549E-03
37458	1.877E-03
37459	1.599E-03
37460	9.694E-04
37461	1.380E-03
37462	2.143E-03
37463	2.629E-03
37464	2.886E-03
37465	2.774E-03
37466	2.271E-03
37467	1.644E-03
37468	1.019E-03
37469	1.106E-03
37470	1.655E-03
37471	1.122E-03
37472	1.159E-03
37473	1.987E-03
37474	3.222E-03
37475	3.732E-03
37476	3.611E-03
37477	3.366E-03
37478	3.049E-03
37479	2.442E-03
37480	2.304E-03
37481	2.195E-03
37482	2.668E-03
37483	2.466E-03
37484	1.189E-03
37485	6.635E-04
37486	6.551E-04
37487	5.713E-04
37488	8.632E-04
37489	8.468E-04
37490	8.964E-04
37491	1.226E-03
37492	9.875E-04
37493	7.542E-04
37494	1.620E-03
37495	2.197E-03
37496	1.995E-03
37497	1.511E-03
37498	8.062E-04
37499	7.186E-04
37500	1.323E-03
37501	1.547E-03
37502	2.292E-03
37503	2.892E-03
37504	2.473E-03
37505	2.037E-03
37506	2.692E-03
37507	2.923E-03
37508	2.071E-03
37509	1.590E-03
37510	1.997E-03
37511	2.508E-03
37512	2.168E-03
37513	2.544E-03
37514	3.085E-03
37515	2.827E-03
37516	2.081E-03
37517	1.276E-03
37518	8.640E-04
37519	1.499E-03
37520	2.203E-03
37521	2.739E-03
37522	3.111E-03
37523	2.453E-03
37524	1.357E-03
37525	9.969E-04
37526	9.752E-04
37527	1.032E-03
37528	1.248E-03
37529	1.542E-03
37530	1.252E-03
37531	8.730E-04
37532	6.131E-04
37533	5.748E-04
37534	4.798E-04
37535	5.033E-04
37536	1.037E-03
37537	1.568E-03
37538	1.549E-03
37539	1.474E-03
37540	2.069E-03
37541	2.008E-03
37542	2.605E-03
37543	3.238E-03
37544	3.351E-03
37545	2.494E-03
37546	1.989E-03
37547	1.526E-03
37548	2.153E-03
37549	2.439E-03
37550	1.740E-03
37551	1.448E-03
37552	2.136E-03
37553	2.239E-03
37554	1.377E-03
37555	1.241E-03
37556	1.787E-03
37557	1.913E-03
37558	1.026E-03
37559	6.661E-04
37560	9.335E-04
37561	1.292E-03
37562	1.452E-03
37563	1.247E-03
37564	1.065E-03
37565	8.652E-04
37566	1.256E-03
37567	2.456E-03
37568	3.195E-03
37569	3.294E-03
37570	2.716E-03
37571	2.630E-03
37572	2.374E-03
37573	2.525E-03
37574	2.389E-03
37575	1.907E-03
37576	1.309E-03
37577	7.555E-04
37578	1.103E-03
37579	2.245E-03
37580	2.704E-03
37581	2.174E-03
37582	2.467E-03
37583	2.769E-03
37584	2.948E-03
37585	2.355E-03
37586	2.185E-03
37587	2.004E-03
37588	2.387E-03
37589	2.656E-03
37590	2.254E-03
37591	1.967E-03
37592	2.173E-03
37593	2.045E-03
37594	2.553E-03
37595	2.672E-03
37596	1.944E-03
37597	1.509E-03
37598	1.440E-03
37599	2.507E-03
37600	2.838E-03
37601	1.869E-03
37602	1.026E-03
37603	8.327E-04
37604	1.031E-03
37605	1.610E-03
37606	1.966E-03
37607	1.610E-03
37608	1.521E-03
37609	1.523E-03
37610	1.405E-03
37611	1.980E-03
37612	1.883E-03
37613	1.877E-03
37614	2.756E-03
37615	3.236E-03
37616	2.978E-03
37617	2.739E-03
37618	2.018E-03
37619	1.501E-03
37620	1.712E-03
37621	2.115E-03
37622	2.216E-03
37623	2.134E-03
37624	2.412E-03
37625	2.927E-03
37626	2.945E-03
37627	2.283E-03
37628	1.687E-03
37629	1.371E-03
37630	2.158E-03
37631	3.208E-03
37632	3.463E-03
37633	3.025E-03
37634	1.941E-03
37635	1.190E-03
37636	1.286E-03
37637	1.522E-03
37638	1.060E-03
37639	1.260E-03
37640	2.083E-03
37641	1.809E-03
37642	1.541E-03
37643	1.749E-03
37644	1.765E-03
37645	1.767E-03
37646	1.768E-03
37647	2.049E-03
37648	2.623E-03
37649	2.932E-03
37650	3.283E-03
37651	3.281E-03
37652	2.520E-03
37653	2.506E-03
37654	3.208E-03
37655	3.347E-03
37656	3.111E-03
37657	2.938E-03
37658	2.703E-03
37659	2.612E-03
37660	2.783E-03
37661	3.001E-03
37662	2.313E-03
37663	1.818E-03
37664	1.551E-03
37665	1.433E-03
37666	2.034E-03
37667	2.078E-03
37668	2.372E-03
37669	2.680E-03
37670	2.602E-03
37671	2.217E-03
37672	1.400E-03
37673	8.884E-04
37674	7.283E-04
37675	1.280E-03
37676	1.990E-03
37677	1.944E-03
37678	1.424E-03
37679	1.479E-03
37680	1.826E-03
37681	1.767E-03
37682	1.969E-03
37683	2.351E-03
37684	2.468E-03
37685	2.868E-03
37686	2.931E-03
37687	2.497E-03
37688	1.240E-03
37689	6.715E-04
37690	1.352E-03
37691	2.396E-03
37692	2.508E-03
37693	1.694E-03
37694	9.944E-04
37695	1.010E-03
37696	1.700E-03
37697	1.942E-03
37698	1.604E-03
37699	1.528E-03
37700	1.243E-03
37701	1.645E-03
37702	1.550E-03
37703	2.186E-03
37704	2.467E-03
37705	1.812E-03
37706	1.053E-03
37707	8.096E-04
37708	8.292E-04
37709	1.178E-03
37710	1.670E-03
37711	2.274E-03
37712	2.275E-03
37713	1.998E-03
37714	1.415E-03
37715	1.012E-03
37716	1.151E-03
37717	1.160E-03
37718	1.156E-03
37719	1.498E-03
37720	1.489E-03
37721	1.385E-03
37722	2.147E-03
37723	2.649E-03
37724	2.423E-03
37725	1.630E-03
37726	1.350E-03
37727	1.253E-03
37728	1.353E-03
37729	1.492E-03
37730	1.536E-03
37731	1.851E-03
37732	1.627E-03
37733	1.660E-03
37734	1.394E-03
37735	1.084E-03
37736	1.313E-03
37737	1.377E-03
37738	1.026E-03
37739	1.277E-03
37740	1.416E-03
37741	1.680E-03
37742	1.442E-03
37743	8.073E-04
37744	7.655E-04
37745	9.665E-04
37746	9.429E-04
37747	1.076E-03
37748	1.169E-03
37749	1.018E-03
37750	8.383E-04
37751	7.459E-04
37752	9.013E-04
37753	1.276E-03
37754	1.627E-03
37755	1.745E-03
37756	1.807E-03
37757	1.887E-03
37758	1.609E-03
37759	1.109E-03
37760	8.446E-04
37761	1.390E-03
37762	1.544E-03
37763	1.752E-03
37764	1.530E-03
37765	1.544E-03
37766	2.011E-03
37767	2.232E-03
37768	2.324E-03
37769	2.193E-03
37770	2.037E-03
37771	2.420E-03
37772	1.908E-03
37773	1.189E-03
37774	1.565E-03
37775	1.552E-03
37776	1.331E-03
37777	1.214E-03
37778	1.156E-03
37779	9.688E-04
37780	1.011E-03
37781	1.477E-03
37782	1.872E-03
37783	1.979E-03
37784	1.616E-03
37785	1.523E-03
37786	2.100E-03
37787	2.234E-03
37788	2.441E-03
37789	2.466E-03
37790	1.625E-03
37791	1.282E-03
37792	1.889E-03
37793	2.055E-03
37794	1.837E-03
37795	1.589E-03
37796	1.473E-03
37797	2.029E-03
37798	2.251E-03
37799	1.840E-03
37800	1.550E-03
37801	2.230E-03
37802	2.309E-03
37803	2.408E-03
37804	2.682E-03
37805	2.316E-03
37806	1.713E-03
37807	1.293E-03
37808	1.680E-03
37809	1.940E-03
37810	1.248E-03
37811	8.120E-04
37812	1.440E-03
37813	2.367E-03
37814	2.800E-03
37815	3.012E-03
37816	3.278E-03
37817	2.887E-03
37818	2.627E-03
37819	2.859E-03
37820	2.905E-03
37821	2.894E-03
37822	2.733E-03
37823	2.558E-03
37824	2.912E-03
37825	2.963E-03
37826	2.778E-03
37827	2.828E-03
37828	2.914E-03
37829	3.041E-03
37830	3.011E-03
37831	3.087E-03
37832	3.455E-03
37833	3.277E-03
37834	3.006E-03
37835	2.008E-03
37836	1.681E-03
37837	1.763E-03
37838	1.687E-03
37839	1.636E-03
37840	2.352E-03
37841	2.537E-03
37842	2.010E-03
37843	1.366E-03
37844	8.191E-04
37845	9.723E-04
37846	1.005E-03
37847	1.247E-03
37848	1.683E-03
37849	2.104E-03
37850	2.021E-03
37851	1.230E-03
37852	8.478E-04
37853	1.349E-03
37854	2.100E-03
37855	2.224E-03
37856	2.123E-03
37857	1.953E-03
37858	1.925E-03
37859	1.952E-03
37860	1.682E-03
37861	1.670E-03
37862	1.710E-03
37863	1.550E-03
37864	1.399E-03
37865	1.434E-03
37866	1.857E-03
37867	1.918E-03
37868	1.797E-03
37869	1.369E-03
37870	1.460E-03
37871	2.221E-03
37872	2.239E-03
37873	1.589E-03
37874	1.188E-03
37875	1.639E-03
37876	1.630E-03
37877	1.980E-03
37878	2.706E-03
37879	2.393E-03
37880	1.523E-03
37881	1.430E-03
37882	1.935E-03
37883	2.412E-03
37884	2.490E-03
37885	2.581E-03
37886	2.073E-03
37887	2.361E-03
37888	2.518E-03
37889	2.589E-03
37890	2.909E-03
37891	2.853E-03
37892	2.782E-03
37893	2.520E-03
37894	1.410E-03
37895	1.101E-03
37896	2.151E-03
37897	3.065E-03
37898	2.513E-03
37899	1.948E-03
37900	2.368E-03
37901	1.916E-03
37902	1.178E-03
37903	1.595E-03
37904	2.001E-03
37905	2.249E-03
37906	2.486E-03
37907	2.264E-03
37908	1.817E-03
37909	1.424E-03
37910	1.211E-03
37911	1.056E-03
37912	1.233E-03
37913	1.377E-03
37914	1.323E-03
37915	1.139E-03
37916	1.339E-03
37917	1.781E-03
37918	1.581E-03
37919	1.039E-03
37920	1.595E-03
37921	2.298E-03
37922	2.563E-03
37923	2.431E-03
37924	1.794E-03
37925	1.380E-03
37926	1.752E-03
37927	1.441E-03
37928	8.148E-04
37929	4.726E-04
37930	5.220E-04
37931	7.866E-04
37932	1.099E-03
37933	1.245E-03
37934	1.073E-03
37935	7.700E-04
37936	8.077E-04
37937	1.220E-03
37938	1.664E-03
37939	1.553E-03
37940	1.487E-03
37941	1.349E-03
37942	1.297E-03
37943	1.213E-03
37944	9.183E-04
37945	1.208E-03
37946	1.627E-03
37947	1.835E-03
37948	1.609E-03
37949	1.183E-03
37950	9.929E-04
37951	1.314E-03
37952	1.338E-03
37953	1.281E-03
37954	1.004E-03
37955	1.056E-03
37956	1.100E-03
37957	1.163E-03
37958	1.190E-03
37959	1.022E-03
37960	8.808E-04
37961	9.772E-04
37962	9.825E-04
37963	1.114E-03
37964	1.230E-03
37965	9.842E-04
37966	9.900E-04
37967	8.371E-04
37968	5.525E-04
37969	4.685E-04
37970	4.725E-04
37971	7.270E-04
37972	7.874E-04
37973	6.324E-04
37974	4.869E-04
37975	6.876E-04
37976	6.694E-04
37977	5.009E-04
37978	4.493E-04
37979	4.535E-04
37980	5.954E-04
37981	6.586E-04
37982	6.343E-04
37983	6.288E-04
37984	5.854E-04
37985	5.313E-04
37986	4.194E-04
37987	3.332E-04
37988	2.603E-04
37989	2.816E-04
37990	2.893E-04
37991	2.715E-04
37992	2.413E-04
37993	2.836E-04
37994	2.766E-04
37995	2.013E-04
37996	2.256E-04
37997	2.829E-04
37998	3.438E-04
37999	3.642E-04
38000	4.378E-04
38001	4.613E-04
38002	5.162E-04
38003	5.859E-04
38004	6.356E-04
38005	6.822E-04
38006	6.878E-04
38007	6.241E-04
38008	6.277E-04
38009	6.306E-04
38010	4.641E-04
38011	5.037E-04
38012	7.298E-04
38013	7.978E-04
38014	6.957E-04
38015	6.799E-04
38016	6.811E-04
38017	4.820E-04
38018	5.777E-04
38019	8.160E-04
38020	9.276E-04
38021	9.146E-04
38022	9.353E-04
38023	8.067E-04
38024	8.010E-04
38025	8.743E-04
38026	7.965E-04
38027	7.876E-04
38028	7.177E-04
38029	6.710E-04
38030	5.835E-04
38031	4.949E-04
38032	4.759E-04
38033	4.107E-04
38034	3.561E-04
38035	3.025E-04
38036	1.951E-04
38037	2.773E-04
38038	2.927E-04
38039	3.604E-04
38040	4.852E-04
38041	5.265E-04
38042	6.309E-04
38043	6.605E-04
38044	7.283E-04
38045	7.038E-04
38046	6.065E-04
38047	7.558E-04
38048	9.029E-04
38049	9.413E-04
38050	1.005E-03
38051	9.585E-04
38052	6.793E-04
38053	5.357E-04
38054	6.918E-04
38055	8.271E-04
38056	1.001E-03
38057	1.022E-03
38058	9.645E-04
38059	8.657E-04
38060	6.752E-04
38061	6.132E-04
38062	6.115E-04
38063	5.592E-04
38064	7.188E-04
38065	7.949E-04
38066	7.820E-04
38067	7.409E-04
38068	7.092E-04
38069	6.182E-04
38070	5.702E-04
38071	4.761E-04
38072	4.171E-04
38073	4.015E-04
38074	3.592E-04
38075	3.270E-04
38076	3.836E-04
38077	3.852E-04
38078	3.764E-04
38079	4.780E-04
38080	5.444E-04
38081	6.536E-04
38082	7.405E-04
38083	8.187E-04
38084	8.899E-04
38085	9.828E-04
38086	9.988E-04
38087	8.209E-04
38088	7.632E-04
38089	8.826E-04
38090	1.055E-03
38091	1.233E-03
38092	1.297E-03
38093	1.415E-03
38094	1.485E-03
38095	1.470E-03
38096	1.178E-03
38097	7.799E-04
38098	8.907E-04
38099	1.195E-03
38100	1.559E-03
38101	1.405E-03
38102	9.390E-04
38103	5.648E-04
38104	5.211E-04
38105	4.160E-04
38106	4.732E-04
38107	5.721E-04
38108	5.800E-04
38109	9.848E-04
38110	1.284E-03
38111	1.031E-03
38112	9.531E-04
38113	9.047E-04
38114	8.977E-04
38115	7.205E-04
38116	9.568E-04
38117	1.327E-03
38118	1.535E-03
38119	1.584E-03
38120	1.493E-03
38121	1.248E-03
38122	1.178E-03
38123	1.077E-03
38124	8.908E-04
38125	1.058E-03
38126	8.655E-04
38127	6.604E-04
38128	5.487E-04
38129	5.260E-04
38130	4.496E-04
38131	3.513E-04
38132	2.631E-04
38133	3.135E-04
38134	3.641E-04
38135	5.282E-04
38136	6.788E-04
38137	8.180E-04
38138	8.462E-04
38139	9.892E-04
38140	1.104E-03
38141	1.221E-03
38142	1.195E-03
38143	1.117E-03
38144	9.127E-04
38145	6.851E-04
38146	5.927E-04
38147	7.321E-04
38148	8.263E-04
38149	5.971E-04
38150	4.732E-04
38151	5.978E-04
38152	7.127E-04
38153	7.470E-04
38154	6.541E-04
38155	8.684E-04
38156	1.018E-03
38157	9.640E-04
38158	1.167E-03
38159	1.255E-03
38160	1.181E-03
38161	1.202E-03
38162	1.346E-03
38163	1.196E-03
38164	1.044E-03
38165	1.278E-03
38166	1.350E-03
38167	1.150E-03
38168	9.684E-04
38169	7.903E-04
38170	6.443E-04
38171	6.110E-04
38172	8.078E-04
38173	7.107E-04
38174	7.080E-04
38175	6.355E-04
38176	5.546E-04
38177	7.454E-04
38178	7.811E-04
38179	7.883E-04
38180	7.932E-04
38181	6.587E-04
38182	6.888E-04
38183	6.668E-04
38184	5.424E-04
38185	4.584E-04
38186	3.700E-04
38187	3.896E-04
38188	4.275E-04
38189	4.271E-04
38190	3.722E-04
38191	3.033E-04
38192	2.226E-04
38193	2.506E-04
38194	3.193E-04
38195	3.879E-04
38196	4.409E-04
38197	5.364E-04
38198	5.707E-04
38199	5.740E-04
38200	6.541E-04
38201	8.085E-04
38202	8.740E-04
38203	8.567E-04
38204	7.922E-04
38205	9.584E-04
38206	1.024E-03
38207	1.105E-03
38208	1.015E-03
38209	9.058E-04
38210	7.400E-04
38211	7.911E-04
38212	8.335E-04
38213	8.789E-04
38214	8.461E-04
38215	8.501E-04
38216	7.194E-04
38217	7.633E-04
38218	7.349E-04
38219	8.440E-04
38220	1.036E-03
38221	1.108E-03
38222	1.047E-03
38223	9.514E-04
38224	7.431E-04
38225	8.280E-04
38226	1.022E-03
38227	9.710E-04
38228	1.024E-03
38229	1.006E-03
38230	8.881E-04
38231	6.997E-04
38232	6.571E-04
38233	7.886E-04
38234	7.074E-04
38235	7.673E-04
38236	6.663E-04
38237	4.996E-04
38238	5.286E-04
38239	4.580E-04
38240	5.023E-04
38241	5.369E-04
38242	4.183E-04
38243	4.192E-04
38244	3.443E-04
38245	2.458E-04
38246	2.289E-04
38247	1.762E-04
38248	2.754E-04
38249	2.912E-04
38250	3.680E-04
38251	3.851E-04
38252	4.790E-04
38253	4.870E-04
38254	4.863E-04
38255	5.294E-04
38256	6.297E-04
38257	6.712E-04
38258	7.324E-04
38259	6.724E-04
38260	6.429E-04
38261	4.514E-04
38262	3.516E-04
38263	4.863E-04
38264	5.270E-04
38265	5.100E-04
38266	5.266E-04
38267	4.675E-04
38268	4.144E-04
38269	3.827E-04
38270	3.276E-04
38271	3.152E-04
38272	2.637E-04
38273	2.785E-04
38274	2.740E-04
38275	2.808E-04
38276	2.587E-04
38277	3.068E-04
38278	3.208E-04
38279	3.394E-04
38280	3.796E-04
38281	3.878E-04
38282	4.126E-04
38283	3.963E-04
38284	4.721E-04
38285	4.507E-04
38286	3.367E-04
38287	3.500E-04
38288	4.241E-04
38289	5.909E-04
38290	6.017E-04
38291	5.291E-04
38292	5.401E-04
38293	6.703E-04
38294	6.830E-04
38295	7.057E-04
38296	6.971E-04
38297	8.012E-04
38298	7.489E-04
38299	6.245E-04
38300	5.472E-04
38301	8.095E-04
38302	9.469E-04
38303	9.885E-04
38304	8.356E-04
38305	7.219E-04
38306	8.853E-04
38307	9.857E-04
38308	8.265E-04
38309	5.500E-04
38310	6.379E-04
38311	6.604E-04
38312	8.700E-04
38313	9.882E-04
38314	7.821E-04
38315	6.413E-04
38316	5.817E-04
38317	6.892E-04
38318	7.755E-04
38319	6.983E-04
38320	5.425E-04
38321	6.216E-04
38322	7.034E-04
38323	6.432E-04
38324	5.159E-04
38325	6.352E-04
38326	7.415E-04
38327	7.415E-04
38328	7.919E-04
38329	7.398E-04
38330	6.065E-04
38331	6.507E-04
38332	7.954E-04
38333	7.449E-04
38334	5.840E-04
38335	5.260E-04
38336	5.655E-04
38337	5.648E-04
38338	5.258E-04
38339	5.056E-04
38340	4.431E-04
38341	4.168E-04
38342	3.287E-04
38343	2.704E-04
38344	2.601E-04
38345	2.167E-04
38346	1.897E-04
38347	2.422E-04
38348	2.758E-04
38349	2.515E-04
38350	2.504E-04
38351	3.131E-04
38352	4.016E-04
38353	3.231E-04
38354	3.520E-04
38355	4.322E-04
38356	4.848E-04
38357	4.791E-04
38358	5.115E-04
38359	5.675E-04
38360	5.535E-04
38361	5.932E-04
38362	6.634E-04
38363	5.484E-04
38364	4.246E-04
38365	3.099E-04
38366	2.238E-04
38367	2.095E-04
38368	3.028E-04
38369	4.369E-04
38370	4.762E-04
38371	4.997E-04
38372	5.960E-04
38373	7.915E-04
38374	8.352E-04
38375	6.675E-04
38376	7.682E-04
38377	6.985E-04
38378	6.519E-04
38379	6.278E-04
38380	5.690E-04
38381	6.208E-04
38382	8.651E-04
38383	1.061E-03
38384	1.203E-03
38385	1.052E-03
38386	1.080E-03
38387	1.155E-03
38388	1.149E-03
38389	9.483E-04
38390	6.655E-04
38391	6.176E-04
38392	6.059E-04
38393	5.261E-04
38394	4.863E-04
38395	5.914E-04
38396	6.667E-04
38397	6.522E-04
38398	6.275E-04
38399	7.355E-04
38400	8.980E-04
38401	1.165E-03
38402	1.234E-03
38403	1.129E-03
38404	1.011E-03
38405	9.197E-04
38406	9.960E-04
38407	1.078E-03
38408	1.058E-03
38409	8.775E-04
38410	8.779E-04
38411	8.829E-04
38412	7.433E-04
38413	5.996E-04
38414	7.683E-04
38415	9.661E-04
38416	1.082E-03
38417	1.102E-03
38418	9.988E-04
38419	1.066E-03
38420	1.053E-03
38421	1.009E-03
38422	9.496E-04
38423	9.969E-04
38424	9.843E-04
38425	9.538E-04
38426	8.162E-04
38427	7.097E-04
38428	8.072E-04
38429	7.874E-04
38430	8.085E-04
38431	8.202E-04
38432	7.858E-04
38433	7.015E-04
38434	7.001E-04
38435	6.766E-04
38436	6.927E-04
38437	7.086E-04
38438	6.455E-04
38439	6.434E-04
38440	6.275E-04
38441	5.703E-04
38442	5.705E-04
38443	5.134E-04
38444	4.674E-04
38445	4.038E-04
38446	4.056E-04
38447	3.369E-04
38448	3.557E-04
38449	3.721E-04
38450	3.701E-04
38451	3.487E-04
38452	3.377E-04
38453	2.890E-04
38454	2.454E-04
38455	2.146E-04
38456	2.103E-04
38457	1.702E-04
38458	1.816E-04
38459	1.881E-04
38460	2.180E-04
38461	2.616E-04
38462	2.398E-04
38463	2.542E-04
38464	2.502E-04
38465	2.690E-04
38466	2.800E-04
38467	2.885E-04
38468	2.999E-04
38469	3.126E-04
38470	2.983E-04
38471	3.124E-04
38472	2.676E-04
38473	2.392E-04
38474	2.178E-04
38475	1.690E-04
38476	1.954E-04
38477	2.696E-04
38478	2.701E-04
38479	3.194E-04
38480	3.691E-04
38481	3.487E-04
38482	3.644E-04
38483	3.696E-04
38484	4.372E-04
38485	5.121E-04
38486	5.844E-04
38487	5.857E-04
38488	5.894E-04
38489	4.871E-04
38490	5.470E-04
38491	6.222E-04
38492	6.815E-04
38493	5.683E-04
38494	5.955E-04
38495	7.019E-04
38496	8.257E-04
38497	8.455E-04
38498	8.253E-04
38499	7.863E-04
38500	7.636E-04
38501	6.112E-04
38502	5.924E-04
38503	6.357E-04
38504	6.245E-04
38505	8.595E-04
38506	1.009E-03
38507	9.773E-04
38508	7.839E-04
38509	6.646E-04
38510	6.585E-04
38511	7.621E-04
38512	9.266E-04
38513	6.881E-04
38514	5.951E-04
38515	8.112E-04
38516	8.854E-04
38517	9.743E-04
38518	8.451E-04
38519	7.703E-04
38520	7.480E-04
38521	8.849E-04
38522	1.177E-03
38523	1.219E-03
38524	1.078E-03
38525	8.626E-04
38526	9.103E-04
38527	8.269E-04
38528	7.707E-04
38529	7.917E-04
38530	8.021E-04
38531	7.152E-04
38532	5.656E-04
38533	6.061E-04
38534	7.701E-04
38535	7.781E-04
38536	6.219E-04
38537	4.879E-04
